osoba_id,nazwa_firmy,stanowisko,branza
28f786a1-62e9-41dd-8bf8-27ba50722c15,Stevens-Martin,Investment banker corporate,revolutionize
56aa8e14-c5fa-4e5e-bbe4-6630a47ad681,Graham-Crawford,Sub,optimize
53998062-7e42-4373-be70-92ca37b53b90,Snyder Nguyen and Lang,Adult nurse,mesh
91cc1904-dbfb-45fa-9c68-4fb042e27366,Burke-Palmer,Therapist nutritional,grow
28793f20-1219-4027-b352-2c279eb40a0c,Wall Todd and Beltran,Scientific laboratory technician,optimize
ee5f5e80-b9ec-4cb2-b8c7-d7f95a49c451,Jones-Marsh,Scientist product/process development,engineer
60df6816-b2b3-4d79-b42d-530edebacf16,Aguilar Kline and Hess,Ambulance person,syndicate
7dec341e-7972-4d15-8997-f833b1fe5b1e,Campbell Soto and Liu,Data scientist,evolve
1550f8eb-3aca-4253-8fac-501b0c60b340,Clark Wall and Kramer,Lecturer further education,mesh
76f4b44f-d9ac-4e2e-99cd-f80bbfb8adaa,Blackburn Group,Museum/gallery exhibitions officer,morph
461f0fce-c03e-47a5-bac8-e929743def71,Alvarez-Thomas,Archivist,synergize
66121a6a-a737-4ebe-849d-8a731bc1778a,Newman Reid and Torres,Intelligence analyst,target
81bebb2b-3013-40ac-b106-887f98fbe80b,Strickland Group,Chief Operating Officer,re-contextualize
f9033f77-5bd3-4712-993f-e15e7622fb2b,Smith and Sons,Planning and development surveyor,enhance
91702248-5bf1-4c75-a405-3dac101fa235,Conrad Novak and Hernandez,Travel agency manager,disintermediate
3ff03a2e-da29-4035-9c0c-0f0356f0d205,Curtis LLC,Journalist magazine,expedite
0859a10c-bc6d-46a3-8f27-b23102563b0c,Schultz-Hardy,Communications engineer,benchmark
9514026f-83d2-4b8a-b253-0dc025d00fa0,Adams Chen and Pruitt,Advice worker,extend
a0cc7c03-7776-4f48-b4ae-a4b12d02bda0,Butler Ltd,International aid/development worker,grow
97934def-5b82-48b9-844c-50e1f3a36566,Clark-Smith,Speech and language therapist,unleash
2019c2f9-3824-4e84-91a2-6f66f92f3bc2,Oliver and Sons,Risk manager,leverage
4087c4a1-c2b3-4fff-a3c9-c2f3d5e62552,Hale Howard and Bailey,Town planner,engineer
861e5672-a1bb-4ce4-b377-2578099fec67,Campbell and Sons,Psychotherapist dance movement,leverage
81603063-5118-40a0-ac4b-d0d1c335c615,Hernandez Group,Artist,whiteboard
fc27b054-e4c1-438e-88c4-2215322982eb,Gibson Gentry and Butler,Child psychotherapist,matrix
3e93f18f-0be2-4d08-95fd-29af0e050821,Cannon Marshall and Martinez,Sports therapist,productize
a4eb2d1d-be5a-42bf-a8e7-31dc76b25ddc,Brown and Sons,Research scientist (maths),morph
bfe70f9a-2d71-4e17-81e2-5733d7080c59,Cantrell Inc,Geographical information systems officer,target
71831557-8fe2-4553-b0b7-89b89f9a5447,Kim Martin and Horne,Ecologist,disintermediate
85d77ae2-916d-44ae-9492-8dd8d0d3e327,Sweeney-Cole,Fitness centre manager,engage
9cf65d98-ac5e-48fb-b2f2-1f0657e6f64e,Ramirez Ltd,Commercial art gallery manager,embrace
b0f3038a-4c8f-4fd1-ba4a-21f012bcf2a0,Williams-Willis,Librarian public,repurpose
4aa3e3cd-d531-434b-ae81-99e8706a3ee3,Carroll Mitchell and Martinez,Engineer broadcasting (operations),extend
402f4b04-3b3d-46de-a7e5-9a5c8b3b57ee,Clark Yang and Schmidt,Electrical engineer,optimize
4a4cfc74-241c-4421-ab4a-4a5b403c5247,Bennett Group,Air traffic controller,benchmark
e8ffbe2d-ebd9-49c5-aba6-ae1d980f82f2,Willis Group,Operational investment banker,implement
ffdc34ff-e689-4ce5-bb53-1e62efffda44,Price PLC,Surveyor land/geomatics,redefine
093aba4b-4451-486f-91f3-cf9103fffe3b,Drake Cook and Mckinney,Editor commissioning,re-contextualize
bd960223-3eb1-4902-aadd-681853c5740a,Schmidt Shaw and Hodge,Financial controller,harness
d155ee6f-3d88-41f1-80da-663a93a7c5f4,King-Rodriguez,Surveyor insurance,engage
1571082b-2dbf-46a5-9579-7bc98c254653,Leach Little and Gonzalez,Scientist audiological,envisioneer
70d1301b-67a4-48f0-8d69-ea6b98d54e58,Todd-Smith,Engineer manufacturing systems,synthesize
0bd07954-762f-4f5c-b7ee-0a9da61945ac,Wallace Brown and Smith,Producer radio,implement
eecb93e7-c123-4fe8-8ce8-79b91c16fe1a,Hobbs Ltd,Copywriter advertising,disintermediate
c463457f-0905-4d4c-838c-0b37a807185d,Clarke Inc,Chartered loss adjuster,strategize
080b08c3-f81b-4021-8436-d46774eecb4a,Lambert-King,Health visitor,productize
5f272d2b-bb19-401f-9d5b-450eb254e4e8,Barnett Ramos and Williams,Child psychotherapist,facilitate
ef8b8b0d-31c5-4ecf-a4a7-d657b97b75fa,Gibson and Sons,Designer exhibition/display,innovate
d6481a83-3698-4877-b5c6-0704afbadfba,Torres LLC,Herbalist,revolutionize
e351ede1-d42a-4744-b71b-a0ae904f9e95,Foster and Sons,Clinical research associate,disintermediate
1d6ade66-cf71-441a-a864-cc869b87ddd9,Nguyen and Sons,Trade mark attorney,morph
1bd47b24-0760-41dc-98a2-952f68b3a324,Taylor-Hughes,Quantity surveyor,visualize
359edf79-0564-4e08-84fa-add21bafa178,West-Booker,Advice worker,repurpose
22becb9b-98e6-45d9-b21f-a4124d228b45,Ellis-Adams,Insurance account manager,utilize
d8144b58-50bf-4052-9ade-cc805dd6407b,Pearson Thomas and Anderson,Retail merchandiser,repurpose
0787478d-801b-4c1f-bf89-94449b16a5d8,Brown Ltd,Music therapist,transform
ec3ee88d-aaf4-4502-968d-67aae3d016e1,Crawford-Fox,Dance movement psychotherapist,syndicate
58d2bb77-6dad-44e8-9666-95fde5a4464a,Fields-Williams,Graphic designer,evolve
fa496baf-75af-47d4-9688-83d1fbfb1dff,Thompson Hill and Bennett,Volunteer coordinator,engineer
7bb0eff5-3a07-4909-b6e0-f23bd2393395,Navarro Inc,Scientist research (physical sciences),redefine
98b4d917-e7ea-4eb0-aa41-648aabf5307d,Hernandez Group,Psychologist clinical,enable
c54a6af4-e2d2-461d-9829-aef741221392,Greer Little and Carter,Probation officer,orchestrate
d6c9eb10-dde5-46b6-8076-e8fe897f5986,Collins Vazquez and Williams,Geochemist,enable
198a09ad-e234-49e8-87b3-feaffdc43532,Hendrix Group,Sports administrator,reinvent
62ccaa32-487c-4cae-b6fd-31531bdcca4a,Quinn LLC,Field trials officer,architect
6abc7c9d-764b-4799-a4ef-dfa0c2cb67c2,Kelly-Scott,Sports development officer,synthesize
df4c909e-1176-4293-883b-272fc98ea26a,Keller-Kim,Legal secretary,re-intermediate
0521eb51-3d5d-46aa-b136-bcac390988b3,Moore-Wilson,Commissioning editor,iterate
1d4b9cc3-5f19-4f03-a060-bfe8755e727f,Brennan LLC,Health physicist,iterate
840fa5be-c1f3-4540-bd5d-a73391a21713,David Obrien and Thomas,Herpetologist,integrate
6b801c0c-c2f7-48aa-bfca-683007cffa42,Roberson PLC,Software engineer,monetize
134eb1b9-1a2e-448b-9d22-6f408e9f067b,Thomas Inc,Broadcast engineer,scale
8ec9bb21-3d5b-4a73-b1d5-b5d42bcd7c73,Lopez and Sons,Teacher early years/pre,harness
f426253b-e9b6-4054-9f34-88c465db266e,Jackson Harris and Gray,Aid worker,optimize
a40dc733-d48c-4c39-9359-e47c855dd4e0,Soto-Maxwell,Planning and development surveyor,transition
99a04d16-1eb9-4750-8878-d040f7aa742c,Davis-Johnson,Public relations account executive,synthesize
cbc7e66e-e1d0-44eb-b472-5ff49b8fed8e,Simpson-Flowers,Chiropodist,mesh
e14f2b5d-6c8f-441e-a10c-c7d6aff7b629,Mitchell-Morse,Commercial/residential surveyor,innovate
df9c7585-f890-4ceb-8404-3651e65e2aa9,Chavez-Sims,Commercial/residential surveyor,syndicate
d6489a47-77ed-4f0c-bfcb-f4b9058e0a03,Perez Padilla and Porter,Therapist drama,exploit
58e49765-b46a-4848-8396-96f61139d189,Phillips LLC,Teacher adult education,seize
5faa6775-ec4e-46e8-8431-217044f2d776,Dudley-Morrow,Purchasing manager,syndicate
333627f4-bd4a-4fed-953f-72f713f2451c,Burgess Gray and Padilla,Radiographer therapeutic,aggregate
da4d8bb6-e2b0-42c0-a3c0-41693c3bad3c,Valdez Group,Energy engineer,drive
962d8fa2-5111-4bd1-a29d-3e0c22ccc206,Reed Montgomery and Hopkins,Communications engineer,strategize
8d4bcf78-4f9c-422a-9b32-76a10ed09ce9,Rodriguez-Hughes,Oncologist,redefine
61c9d9f4-7f15-4221-aa33-c3e1e85c83dd,Roberts-Jones,Media planner,re-contextualize
f6816312-ec90-449c-b5be-6055cbbbf056,Nicholson-Wallace,Bookseller,transform
00f4ce85-22e4-4c8b-9a76-5f4840004384,Mccoy-Cross,Hydrologist,productize
c6cebbac-60c5-4fad-9762-fa11e7b016b9,Reed-Simpson,Barristers clerk,orchestrate
9b2125e5-3ba4-4bfe-83b8-afa104c90207,Franklin Smith and Hudson,Journalist magazine,embrace
0dc11a51-bdd7-46cf-844b-6f6f665405be,Kennedy Martinez and Patterson,Psychologist occupational,whiteboard
6ab3c58c-7353-4586-912e-a38fdccd75f2,Stewart-Ramirez,Astronomer,utilize
3e3a166a-e14a-4ba0-a46f-5b7fb316eeb7,Rocha LLC,Toxicologist,aggregate
7f9bea4f-4350-4edf-b37b-11d2ac977a57,Bauer-Eaton,Chartered certified accountant,scale
84ec09c3-2ebc-47f1-855e-53c1576f58a2,Foster Ltd,Journalist newspaper,visualize
978cf6c8-7a9a-466e-8864-83a474f7693f,Decker Hull and Patton,Insurance broker,strategize
70b8efcc-e7a8-4b7b-b2ed-267cb0631bb4,Neal and Sons,Fine artist,envisioneer
4ce88cab-2d96-4a71-bbe6-13ce4e2a5b29,Woods Howard and Bryan,Land,monetize
f05c0416-1195-4f78-84c1-f9f22833c448,Garner Perez and Herrera,Professor Emeritus,integrate
c92bef73-8baa-4f38-8bc7-1d48048ccbf0,Cummings Miller and Ho,Retail banker,aggregate
c100eabd-7986-446a-a271-c104c479e950,Lucas LLC,Personnel officer,empower
7e30a8d5-70a6-4cb9-bbfb-5bc32132bc5a,Martin-Davis,Engineer maintenance,streamline
37d71411-1308-4658-95f7-fb0941e0869c,Porter-Richardson,Psychiatrist,envisioneer
3739722d-1e07-47bc-8f93-b96c4136d610,Walters-Maynard,Regulatory affairs officer,embrace
6b47a007-3c72-418c-9929-3f5ade30c7ba,Nunez-Carter,Theatre stage manager,implement
7430ce90-4cb4-4861-bfd2-a32c2a90292c,Alexander LLC,Lobbyist,deploy
f60b4182-a833-4047-8e87-e71cb0e0ebe5,Reed-Thompson,Commercial art gallery manager,exploit
f0524a54-9ac8-4d81-8ecb-8fd1066770d4,Melendez Thomas and Calderon,Psychologist sport and exercise,unleash
73b5dad0-4c13-41fb-b54f-e089bcb0f56e,York-Diaz,Estate agent,embrace
bf692e28-ba1f-4ff8-a58d-b10411cbc010,Riggs-Martin,Podiatrist,engage
b03b1d13-19f0-4f26-8f4a-195a54a2b2d4,Powell Walton and Harmon,Theme park manager,transition
53a5a735-72f4-4892-8d9e-716005406c24,White-Austin,Homeopath,grow
1465199d-4d1f-46dc-ab6c-08cf36eadd1e,Robinson Chambers and Cruz,Operational researcher,envisioneer
ce6d7aba-ef6f-4649-843c-0c30aa5f2697,Russo-Schultz,Academic librarian,syndicate
d3c8e1cd-9c87-48c5-b910-091e85f26f17,Welch LLC,Consulting civil engineer,benchmark
a06ddfb6-d775-4159-8265-bdd403aac7b2,Alvarado-Shah,Garment/textile technologist,revolutionize
a5796a7a-969c-430a-b07a-320cebe5662e,Reed-Williams,Therapist drama,deliver
24fbec98-c2ac-4e9b-b87b-9126a6712159,Lopez Jordan and Campbell,Private music teacher,streamline
32acb12e-ad67-4231-8382-42a6cd545b96,Powers PLC,Pharmacist community,integrate
1e76aa72-80ce-4858-b26d-dee7b1cdbb5c,Riley Roy and Williams,Administrator sports,matrix
bfad8027-748c-470d-916b-df174ebc824a,Sparks LLC,Personnel officer,engineer
c4c61f8b-7446-44e6-b249-d33129e7a5b5,Olson Anderson and Johnson,Call centre manager,implement
84d86046-c420-4483-b6d9-cd4355a2aec5,Vasquez-Taylor,Photographer,engage
b3c566c8-e9d4-499f-8fb2-f37dc677d8fd,Christensen LLC,Chief Technology Officer,synergize
6fa46487-a22c-44b0-8627-f24ce2887573,Burch PLC,Gaffer,brand
96dfe12d-2f58-4eaa-9eef-cc7816b02790,Brown-Rogers,Scientist product/process development,leverage
2d41707d-ea99-4d05-841e-66c2f153ed94,Harrison Stewart and Moore,Warehouse manager,exploit
3c0f6fbe-93d3-4928-abe8-8c79896c648b,Cook Herrera and Price,Audiological scientist,implement
50daa833-0614-40f3-b637-3315879a06d4,Bennett Fisher and Allen,Lexicographer,whiteboard
d80fbe8c-8ee5-4978-9a07-5b6ab928e6e2,Clark Henderson and Long,Fish farm manager,aggregate
dbfd9998-837c-493c-82e9-9b377efb7f25,Watson and Sons,Engineer manufacturing,extend
8cee97fc-772a-4736-aed2-a87ac3633925,Burns-Lewis,Teacher adult education,enable
e7113286-3b2b-45a2-bd9a-b5b2d9911fa4,Murray LLC,Printmaker,innovate
473ceaab-20f4-4c33-a072-7517fd2f58d1,Carr-Munoz,Geneticist molecular,aggregate
8e490a72-1bff-44fb-9eea-e2cb27361c76,Dunlap Hill and Wilson,Materials engineer,embrace
fc5ab5eb-2a46-428c-b850-1ca2827674d3,Wilson Hart and Olsen,Futures trader,matrix
3fc91f8c-a759-49f9-8dc3-3215e40c69fe,Perez PLC,Water engineer,innovate
5be430ea-9200-453c-a71d-653c67c2730c,Manning and Sons,Scientist research (life sciences),maximize
132be997-2ccf-4cb0-b4f0-c40f6d1af1c5,Foster PLC,Aeronautical engineer,drive
7381e713-4446-43b3-be1b-2cdc67b704ab,Austin LLC,Restaurant manager fast food,exploit
bfda2638-ad2e-4013-83f0-041c3fd60e16,Williams Winters and Russell,Interpreter,disintermediate
8b7b8355-d436-479d-9d6e-66ad43e47335,Mcfarland LLC,Administrator education,innovate
e5453e94-1f58-446a-8ed6-c8161ca9a809,Taylor Ltd,Research officer political party,architect
200c16a3-0953-4183-8a90-602d55a9b8f2,Mckee-Macdonald,Energy engineer,morph
ae5dfa53-d452-43b3-989f-4fd2193bcfa8,Adams PLC,Accountant chartered public finance,cultivate
46d61e4c-06ad-4237-9193-bc46970d0788,Ferguson Sanchez and Martin,Education officer community,monetize
5fe33ba7-5c5e-4c5e-a07c-18c42b6d023d,Tapia Inc,Higher education lecturer,repurpose
ec842e1f-367f-4cc8-857f-3fc2f5b87834,Smith Mathis and Mills,Clinical cytogeneticist,disintermediate
4a15ddb7-03d4-4b8a-b475-07a82b52fd0c,Nicholson Welch and Stevens,Civil Service fast streamer,e-enable
3ceef098-1a38-4b9b-b5d3-0fd29ebfc829,Ward-Guzman,Contractor,transition
17d3be6d-d002-4cbd-ad54-aa3cf8a8530e,Little Group,Solicitor Scotland,expedite
9e2a5bbe-9806-4497-9c5a-1a9d6fb95cf4,Walsh-Robinson,Education administrator,iterate
a025a136-e8c8-4d06-8be2-eb65c44a71e8,Hernandez Strickland and Gonzalez,Herpetologist,embrace
3b150354-a432-474e-a92b-055175f8a7ff,Goodwin-Burton,Electrical engineer,engage
569e29d8-5e1a-4385-83fb-4e7f6b576fce,Thompson Ellis and Hughes,Health service manager,maximize
6f4a1857-6532-49e0-8ed0-2d59e0bf275b,Jones Ltd,Psychologist counselling,innovate
9c509b65-216a-45b4-b006-c7b4cfa7fd41,Merritt Miller and Steele,Public house manager,implement
b36fb1e6-c35d-427d-b930-168e7e86f719,Atkins LLC,Land/geomatics surveyor,syndicate
2f915d30-0ac3-4994-a571-2e7d596a3317,Nichols-Thomas,Historic buildings inspector/conservation officer,seize
98aa5c9c-158f-489e-80ac-44b9b631e75e,Bryant Ltd,Surveyor building control,engineer
ed2767c2-aa3c-4286-8b7b-ce91cda51e8f,Bradley Kim and Morrow,Estate agent,streamline
f4645090-49ab-418f-bcf3-44351cab3cca,Dean-Martin,Commercial/residential surveyor,optimize
39dfc069-3d13-4fa0-a4cb-871e27434302,Hill-Graham,Conservator museum/gallery,enable
e094791c-b161-4064-8eb0-3d5a4b618fde,Mcconnell LLC,Retail merchandiser,visualize
d72faae4-867a-412a-84e7-8034bf0021f1,Bailey-Guzman,Sports therapist,facilitate
1e0e4325-b583-4d5a-a6c6-6b766bb64376,Lopez-Wilson,Research officer government,extend
35eeb903-f67d-4020-a6d6-e330165c3488,Diaz Ltd,Advertising copywriter,reinvent
5c0361da-7996-47a5-b09b-7ad38c4b6dd8,Wilson-Carter,Immigration officer,empower
d7523577-2a6b-4e74-b9b4-21f31a8b04cf,Murphy PLC,Water engineer,unleash
3bd093cc-7eb7-41ff-b8e1-e4e0eef068b2,Anderson Duncan and Spears,Investment analyst,evolve
088cc709-6510-4010-8757-fdd0670cabc9,Lambert-Martin,Embryologist clinical,whiteboard
6f4c3d52-791d-4707-a1f6-3fd9c95f4c34,Hicks Group,International aid/development worker,cultivate
fa982ae5-760a-4cc0-b9b8-b422a4a746b3,Davidson Burns and Mathis,Product designer,transform
788a542c-f9e6-426f-b992-79c811751c68,Moody-Conner,Designer ceramics/pottery,matrix
7e1650c9-65ac-46cb-96d3-eb254b7e93c0,Nguyen-Soto,Police officer,productize
5c9a6586-6c03-4319-bd0f-e1ebc739860d,Peterson-Shannon,Education administrator,productize
e8ca9fff-1668-4fd3-8a96-86061d4a41e4,Harrison Parsons and Davis,Media buyer,deploy
886c8063-b48d-4b41-b36a-ee95e36a0751,Clark-Lopez,Clinical embryologist,transition
cc1b6825-0d16-4158-aa91-31f361c1ca5d,Perez-Moss,Ecologist,optimize
283a6bc1-2d08-49c7-bdf9-d50724f850c7,Flores PLC,Special effects artist,streamline
f84314fe-bbf0-485f-8b63-96c72bf4f9fa,Jackson-Young,Sports administrator,leverage
48073cd1-e743-4b41-8ec3-eb5ff192f200,Rodriguez Nelson and Wells,Set designer,unleash
a755ce30-b08e-4dab-a200-1b69a1bb76bd,Lewis Ltd,Regulatory affairs officer,grow
84643f8c-9b46-4b46-92ec-bbacaa7abb06,Davila Group,Drilling engineer,optimize
60dd69f6-6e5d-4e1e-bd88-2a8830dec845,Weiss Inc,Community development worker,monetize
e8fee608-f361-4820-be79-b900334677e3,Ramirez Roth and Hopkins,Administrator Civil Service,enhance
285717b4-49ef-45bc-bcb7-102fcc9902d7,Mcdaniel and Sons,Operational researcher,target
957440bc-96df-4dcb-ada0-4ff1c2059108,Smith Carroll and Charles,Company secretary,enable
3b5c15fb-0fc7-46ff-8206-4840fec8ecf6,Howard-Brown,Health physicist,integrate
af3d8ff6-d001-4a15-844e-ad78f49c71d4,Alvarez and Sons,Community pharmacist,reinvent
dffc464e-8efd-47a6-93dd-7886decf6c14,Walton Gamble and Edwards,Tour manager,architect
372e4187-1762-47d1-8b37-77ddd46fe2f0,Clark Martin and Williams,Barista,synthesize
0ba6da98-0911-41d0-b467-0ff925735488,Hawkins-Nelson,Surveyor building control,innovate
90106357-3bc7-4f40-bf78-5b9dd46606d8,Barron-Cruz,Hydrogeologist,engineer
5468893e-c3d0-4314-aca2-38d3a32f65ae,Anderson Ltd,Estate manager/land agent,brand
1cd97e87-322e-4c4b-b811-beeeb06621b9,Allen LLC,IT sales professional,incentivize
42b37caa-589e-4677-875a-0c9827303379,Anderson-Young,Copy,empower
d67f6a98-f52e-402f-8688-866c093797a8,Murray LLC,Marine scientist,scale
ea80e0ce-6e19-44cd-ac51-8a93a090158d,Watson PLC,Professor Emeritus,synthesize
41ce9223-bd4d-4861-8065-506cf476742c,Gonzalez PLC,Fashion designer,incubate
27cb4da7-68a5-49db-8f3f-305dd0364c18,Gonzales-Gray,Jewellery designer,facilitate
4c544b67-4d69-46f0-9e54-ec9b87e7b9ca,Perez-Chaney,Public house manager,synergize
f75729f6-d07c-404f-9013-f079c812be21,Wong-Harris,Maintenance engineer,envisioneer
5a1268f2-8b98-4d64-8f9c-b8ad29ea1df7,Mckinney and Sons,Paediatric nurse,enhance
8896ddd9-72a0-4489-b85d-3b08c26d999c,Stevens Jones and Mueller,Telecommunications researcher,syndicate
6d6cfea8-775a-435d-9cbd-743542a0f8fb,Conway-Taylor,Sales promotion account executive,strategize
dcfaaa7d-7af7-4683-9192-1888f48235bb,Wilson-Montes,Optometrist,matrix
d8c12b7b-046b-4353-a2fc-6eaba514ed56,Mckenzie Sanders and Herrera,Programmer applications,extend
7db86585-525f-4783-92df-de524faeddeb,Cunningham Wilcox and Coleman,Meteorologist,benchmark
ae1155c8-93b0-4950-abb7-d89b1943b37f,Lucero LLC,Senior tax professional/tax inspector,engage
8fb7048c-98ea-423c-886a-35d5c5bf9cc0,Murphy Hartman and Castillo,Engineer maintenance (IT),expedite
21418918-dd40-43cf-83f8-a3be942e1ea9,Fox Ellis and Moore,Artist,envisioneer
a6e88fc8-342f-400d-baca-0fcefd592c4a,Jordan LLC,Barista,incubate
32d8cf64-ebad-44d4-87fe-410a55906bc8,Hawkins Ltd,Engineer maintenance,cultivate
27f3d00c-b47d-4cc0-b288-8a7107f57a68,Sexton Inc,Sales professional IT,matrix
a87bcc03-2b83-4be7-9e79-c372090f2e07,Alexander Klein and Noble,Network engineer,aggregate
6bf05c40-506c-41f1-9fd8-08dd87d7a856,Little-Lewis,Personnel officer,revolutionize
2bb2e166-eebd-4ce6-b0a9-e02fdbf27099,Gomez Williams and Bennett,Camera operator,implement
9a8f2080-9b1d-430b-b0ae-090ad6a52a69,Patton-Edwards,Television camera operator,optimize
d8ded2d6-523d-454a-ae6c-fe3132b6cccc,Stevenson Allen and Wallace,Investment banker operational,innovate
30b3cae4-c263-4740-b613-3dbaad725d79,Horton Deleon and Williams,Company secretary,engage
db78fce0-f3e9-4781-82ec-0fa973f32f67,Guerra Ltd,Chartered legal executive (England and Wales),orchestrate
f9c93315-528e-40d1-867d-8d44c91a3256,Medina Inc,Dealer,reinvent
f8076e73-6ce1-41f1-8531-fdaebdb241c0,Smith PLC,Secondary school teacher,orchestrate
aa920a7f-d24e-4ef7-97e5-c5e09e11020c,Jackson-Jimenez,Higher education lecturer,facilitate
a6028b8f-a27a-482b-9952-6afb4d299723,Gould Hampton and Oliver,Art gallery manager,optimize
ff3473b1-a76a-4836-b2b7-81a4ec5be7e9,Benson-Barnes,Automotive engineer,architect
c91f67eb-d429-4a00-920e-045d154505d1,Andrews Cunningham and Carlson,Engineer water,redefine
630d6216-469d-4c9e-a030-ed6875f331ab,Martinez-Thomas,Surveyor mining,re-contextualize
414babc3-674a-4aa0-be46-e547b7538fbe,Pineda and Sons,Minerals surveyor,empower
c0fb0045-43a9-4e86-a8f6-99d70e39a639,Ellis-King,Mining engineer,scale
226e2a75-6b47-463f-9268-39dfcb858f85,Cooley-Jones,Producer television/film/video,scale
f0be961b-6f57-41b1-84e9-dc2704fe8918,Smith Hawkins and Frederick,Psychiatrist,monetize
be394b0c-b2d6-4e6d-a327-517973f4c9b3,Cole Coleman and Nash,Site engineer,streamline
1d141f5d-ccc0-4f3a-ad88-b248aa5a1add,Schroeder-Mann,Engineer agricultural,exploit
b4896737-bd85-49ff-9983-98917f2a118a,Hayes Jones and Yu,Youth worker,drive
0dbf2357-45df-4aaa-93f7-7e71442f31b6,Owens-Anderson,Volunteer coordinator,embrace
2b9c1097-d8ca-497d-9a27-06a3e7ed7fea,Mendez Jimenez and Flores,Pharmacologist,envisioneer
0789d4dc-8e1a-475f-84d0-8654c058eed4,Valencia Oconnell and Jordan,Warden/ranger,incubate
